country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ESP,Spain,P. E. CORTIJO DE GUERRA I,WRI1006772,40.8,36.6865,-6.1361,Wind,,,,2007.0,PARQUE EOLICO PUERTO REAL I  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,188.25095272902738
ESP,Spain,P. E. CUESTA COLORADA,WRI1006774,49.5,39.4085,-2.2017,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P. E. CUESTA MANERA,WRI1006775,49.5,41.9161,-4.7803,Wind,,,,2007.0,ENERGIAS  RENOVABLES DEL DUERO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P. E. DE HIGUERUELA,WRI1006778,37.6,39.8667,-1.2167,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,173.48617212282917
ESP,Spain,P. E. DE MALPICA,WRI1006779,16575,43.3228,-8.8105,Wind,,,,,P. E. DE MALPICA SA(PEMALSA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,76.47694954616738
ESP,Spain,P. E. DE MONTOUTO,WRI1006780,20.46,43.3000,-7.6833,Wind,,,,2001.0,NORVENTO MONTOUTO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,94.40231600087992
ESP,Spain,P. E. DE PAXAREIRAS II B (ADRANO),WRI1006781,21.6,42.8233,-9.0891,Wind,,,,2001.0,PARQUE EOLICO DE ADRANO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,99.66226909183804
ESP,Spain,P. E. EL CAYO,WRI1006788,24.75,41.9920,-2.3283,Wind,,,,2005.0,CIA. EOLICA TIERRAS ALTAS  S.A. (CETASA),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,114.19635000106442
ESP,Spain,P. E. EL HIERRO,WRI1006791,38.4,41.6698,-5.9310,Wind,,,,2009.0,P. E. EL HIERRO   S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,177.17736727437872
ESP,Spain,P. E. EL PERDON,WRI1006792,20.0,42.7485,-1.7226,Wind,,,,,ACCIONA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,92.27987878873893
ESP,Spain,P. E. EL PILAR,WRI1006794,15.0,41.5801,-1.1172,Wind,,,,,CORPORACION EOLICA DE ZARAGOZA  S.L,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,69.2099090915542
ESP,Spain,P. E. EL REDONDAL (2 FASE 28/3/05),WRI1006797,30.6,42.5794,-6.4684,Wind,,,,2004.0,OLIVENTO  S.L.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,141.18821454677055
ESP,Spain,P. E. EL SARDON,WRI1006798,25.5,36.7702,-2.9543,Wind,,,,2006.0,OLIVENTO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,117.65684545564213
ESP,Spain,P. E. ENTREDICHO,WRI1006800,36.0,41.3424,-0.9599,Wind,,,,2004.0,IBERDROLA E.R. DE ARAGON  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,P. E. ESCALON,WRI1006801,30.0,40.1669,-4.4048,Wind,,,,,IBERDROLA E.R. CASTILLA LA MANCHA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,138.4198181831084
ESP,Spain,P. E. FUENDETODOS II (UNIFICADO),WRI1006802,47.2,41.3424,-0.9599,Wind,,,,2004.0,IBERDROLA E.R. DE ARAGON  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,217.7805139414239
ESP,Spain,P. E. LA CABANA,WRI1006806,41.65,39.2340,-3.8525,Wind,,,,2004.0,EOLICA CAMPOLLANO  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,192.17284757754882
ESP,Spain,P. E. LA CUERDA,WRI1006808,31.02,38.8346,-1.4603,Wind,,,,2000.0,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,143.12609200133406
ESP,Spain,P. E. LA MUELA NORTE (UNIFICADO),WRI1006810,29.75,41.5801,-1.1172,Wind,,,,,OLIVENTO  S.L.U.(ANT  TIT S.E.OPINEN),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,137.26631969824916
ESP,Spain,P. E. LA MUNECA,WRI1006811,40.5,39.2167,-2.1500,Wind,,,,2007.0,ENERGIAS  RENOVABLES DEL DUERO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,186.8667545471963
ESP,Spain,P. E. LA PENUCA,WRI1006813,33.0,41.1748,-6.5194,Wind,,,,2005.0,PARQUE EOLICO  LA PENUCA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,152.26180000141923
ESP,Spain,P. E. LA PLATA,WRI1006814,21.25,39.9856,-3.3690,Wind,,,,2004.0,OLIVENTO  S.L.U (ANTES S.E.VILLARRUBIA),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,98.0473712130351
ESP,Spain,P. E. LA SERRETA (UNIFICADO CON AMPLIACION),WRI1006815,49.5,41.6336,-1.2744,Wind,,,,,MOLINOS DEL EBRO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P. E. LAS CABRILLAS,WRI1006819,28.5,40.5327,-0.2625,Wind,,,,2007.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,131.49882727395297
ESP,Spain,P. E. LOS ALBUREJOS,WRI1006826,10.0,36.4569,-5.9272,Wind,,,,2007.0,IBERENOVA PROMOCIONES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,46.13993939436946
ESP,Spain,P. E. LOS ALMENDROS II,WRI1006827,28.0,38.4792,-1.3250,Wind,,,,2007.0,ENERGIAS RENOVABLES  DE LA REGION DE  MURCIA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,129.1918303042345
ESP,Spain,P. E. LOS CANTALES,WRI1006829,23.54,41.6336,-1.2744,Wind,,,,2007.0,PARQUE EOLICO LOS CANTALES  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,108.6134173343457
ESP,Spain,P. E. LOS REVENTONES,WRI1006832,34.0,38.4792,-1.3250,Wind,,,,2007.0,ENERGIAS RENOVABLES  DE LA REGION DE  MURCIA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,156.87579394085617
ESP,Spain,P. E. MAGALLON 26,WRI1006834,10.8,41.8325,-1.4598,Wind,,,,,PROYECTOS EOLICOS ARAGONESES  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,49.83113454591902
ESP,Spain,P. E. MAGANA,WRI1006835,24.75,41.9009,-2.1627,Wind,,,,2003.0,CIA. EOLICA TIERRAS ALTAS  S.A. (CETASA),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,114.19635000106442
ESP,Spain,P. E. MALLEN,WRI1006837,29.8,41.0475,-2.2048,Wind,,,,2006.0,VIESGO RENOVABLES S.L.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,137.497019395221
ESP,Spain,P. E. MARANCHON I,WRI1006838,66.0,41.0475,-2.2048,Wind,,,,,IBERDROLA E.R. DE CASTILLA LA MANCHA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,304.52360000283846
ESP,Spain,P. E. MARANCHON SUR,WRI1006839,12.0,41.0475,-2.2048,Wind,,,,,IBERDROLA E.R. CASTILLA LA MANCHA  S.A,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,55.367927273243346
ESP,Spain,P. E. MAZA,WRI1006840,49.5,39.6000,-1.8000,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P. E. MONASTERIO DE RODILLA,WRI1006842,11.4,38.0833,-6.2667,Wind,,,,2006.0,EOLICA LA BRUJULA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,52.59953090958119
ESP,Spain,P. E. MUEL,WRI1006846,16.2,41.4663,-1.0850,Wind,,,,1998.0,RWE INNOGY AERSA  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,74.74670181887852
ESP,Spain,P. E. PLA DE EMBALAGUE,WRI1006851,36.0,40.5327,-0.2625,Wind,,,,2007.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,P. E. PLANA DE JARRETA,WRI1006852,49.5,41.5801,-1.1172,Wind,,,,,PARQUE EOLICO  PLANA DE JARRETA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P. E. RIO GALLEGO (UNIFICADO),WRI1006856,36.0,41.6544,-0.8494,Wind,,,,,RWE INNOGY AERSA  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,P. E. SAN ESTEBAN FASE I,WRI1006858,66.47,42.4171,-7.7498,Wind,,,,,DERNA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,306.6921771543738
ESP,Spain,P. E. SANTA QUITERIA,WRI1006861,36.0,42.0425,-0.5814,Wind,,,,,PARQUE EOLICO SANTA QUITERIA   S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,P. E. SERRA DA LOBA,WRI1006864,36.0,43.3126,-7.9146,Wind,,,,,OLIVENTO  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,P. E. SERRA DO CANDO,WRI1006865,29.23,42.4000,-8.4333,Wind,,,,,OLIVENTO  S.L.S.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,134.86704284974195
ESP,Spain,P. E. SIERRA COSTERA  II,WRI1006867,40.8,40.7081,-0.9149,Wind,,,,2007.0,EXPLOTACIONES EOLICAS SIERRA COSTERA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,188.25095272902738
ESP,Spain,P. E. SIERRA DE LOS LAGOS,WRI1006871,38.94,43.2731,-6.6215,Wind,,,,,PARQUES EOLICOS DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,179.66892400167467
ESP,Spain,P. E. SILVARREDONDA,WRI1006877,16.9,43.2004,-8.8728,Wind,,,,2005.0,GAS NATURAL FENOSA RENOVABLES  SLU,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,77.97649757648438
ESP,Spain,P. E. TIJOLA,WRI1006879,36.0,37.3461,-2.4333,Wind,,,,2008.0,AL-ANDALUS WIND POWER  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,P. E. VALPARAISO,WRI1006882,41.25,42.0228,-6.3303,Wind,,,,,PROYECTOS DE COGENERACION  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,190.32725000177402
ESP,Spain,P. E. VALPARDO,WRI1006883,21.25,40.5940,-4.4115,Wind,,,,2006.0,CORPORACION ACCIONA EOLICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,98.0473712130351
ESP,Spain,P. E. VEDADILLO,WRI1006884,49.5,42.3897,-1.7932,Wind,,,,,ACCIONA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P. E. VIRGEN DE BELEN I (AMPL. 10000 KW  2-2-06),WRI1006885,57.52,38.8795,-1.3123,Wind,,,,2001.0,IBERDROLA E.RENOV. CASTILLA LA MANCHA SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,265.39693139641315
ESP,Spain,P. E. VIRGEN DE LOS LLANOS I,WRI1023528,49.5,38.9722,-1.4518,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,228.39270000212883
ESP,Spain,P. E.MUELA DE TORTOSILLA,WRI1006888,36.96,38.9667,-1.2167,Wind,,,,2000.0,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,170.53321600158955
ESP,Spain,P.E . PEDREGOSO B,WRI1006892,14.85,36.0139,-5.6069,Wind,,,,2006.0,EOLICA EL  PEDREGOSO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,68.51781000063865
ESP,Spain,P.E.  ALABE-MONTEMAYOR SUR,WRI1006899,12.75,43.3667,-7.4833,Wind,,,,2005.0,ACCIONA EOLICA DE GALICIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,58.828422727821064
ESP,Spain,P.E.  ALABE-TERRAL,WRI1006900,27.0,43.3667,-7.4833,Wind,,,,2005.0,ACCIONA EOLICA DE GALICIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,124.57783636479755
ESP,Spain,P.E.  BUIO,WRI1006902,40.3,43.2674,-8.7833,Wind,,,,2006.0,PARQUES EOLICOS DE BUIO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,185.94395575930892
ESP,Spain,P.E.  DE BARBANZA,WRI1006904,19.8,42.7248,-9.0053,Wind,,,,,PARQUE EOLICO DE BARBANZA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,91.35708000085154
ESP,Spain,P.E.  HOYA GONZALO,WRI1006910,49.5,38.9579,-1.5568,Wind,,,,2006.0,EVOLUCION 2000  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,P.E.  PEDREGOSO A,WRI1006912,14.85,36.0139,-5.6069,Wind,,,,2006.0,EOLICA EL  PEDREGOSO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,68.51781000063865
ESP,Spain,P.E.  RABOSERA,WRI1006913,31.35,42.0482,-0.9103,Wind,,,,2005.0,DESARROLLOS EOLICOS RABOSERA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,144.64871000134826
ESP,Spain,P.E.  RIOBOO,WRI1006914,20.8,42.6333,-7.9500,Wind,,,,2006.0,PARQUES EOLICOS DE BUIO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,95.97107394028848
ESP,Spain,P.E.  TEA,WRI1006916,48.1,42.2167,-8.3667,Wind,,,,,PARQUE EOLICO  DE TEA S.L. (ANEUROVENTO),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,221.93310848691715
ESP,Spain,P.E. ALDEAVIEJA,WRI1006925,14.52,40.7067,-4.5002,Wind,,,,2000.0,ENEL GREEN POWER ESPANA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,66.99519200062446
ESP,Spain,P.E. ALIJAR,WRI1006927,24.0,36.6865,-6.1361,Wind,,,,2005.0,BECOSA EOLICO ALIJAR  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,110.73585454648669
ESP,Spain,P.E. ALMAREN UNIFICADO,WRI1006928,11.9,41.4860,-1.5950,Wind,,,,2007.0,EXPL. EOLICAS SIERRA DE LA VIRGEN  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,54.90652787929967
ESP,Spain,P.E. ALMODOVAR II,WRI1006930,28.5,37.8107,-5.0204,Wind,,,,,ELECNOR  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,131.49882727395297
ESP,Spain,P.E. AMPLIACION HEDROSO ACIBEROS,WRI1006937,14.0,42.0357,-6.9054,Wind,,,,2009.0,IBEREOLICA HEDROSO-ACIBEROS 2  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,64.59591515211724
